FileName,SERIES_NAME,VARIABLE_NAME,ATTRIBUTE_TITLE,KEYWORD1,KEYWORD2,ATTRIBUTE_LABEL,CONFIDENCE_INTERVAL,DEPTH,HORIZON_UPPER_DEPTH,HORIZON_LOWER_DEPTH,RANGE_DOMAIN_MINIMUM,RANGE_DOMAIN_MAXIMUM,ATTRIBUTE_MEASUREMENT_RESOLUTION,ATTRIBUTE_UNITS_OF_MEASURE,CITATION_URL,CITATION_ORIGINATOR,CITATION_ADDRESS,PUBLICATION_DATE,DOWNLOAD_FTP_URL,TECHNICAL_SPECIFICATIONS_URL,PROJECT_URL,LEGEND,SLD_URL,SLD_NAME,NO_DATA,DATA_FORMAT
PSCS_ASHY.OVER.CLAYEY_100m.tif,USA48SoilGrids100m,Predicted ASHY OVER CLAYEY particle size in the control section class,Predicted probability in percent for: ASHY OVER CLAYEY,ASHY OVER CLAYEY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.OVER.CLAYEY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted ASHY OVER CLAYEY-SKELETAL particle size in the control section class,Predicted probability in percent for: ASHY OVER CLAYEY-SKELETAL,ASHY OVER CLAYEY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.OVER.LOAMY_100m.tif,USA48SoilGrids100m,Predicted ASHY OVER LOAMY particle size in the control section class,Predicted probability in percent for: ASHY OVER LOAMY,ASHY OVER LOAMY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.OVER.LOAMY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted ASHY OVER LOAMY-SKELETAL particle size in the control section class,Predicted probability in percent for: ASHY OVER LOAMY-SKELETAL,ASHY OVER LOAMY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.OVER.MEDIAL_100m.tif,USA48SoilGrids100m,Predicted ASHY OVER MEDIAL particle size in the control section class,Predicted probability in percent for: ASHY OVER MEDIAL,ASHY OVER MEDIAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.OVER.MEDIAL.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted ASHY OVER MEDIAL-SKELETAL particle size in the control section class,Predicted probability in percent for: ASHY OVER MEDIAL-SKELETAL,ASHY OVER MEDIAL-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.OVER.SANDY.OR.SANDY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted ASHY OVER SANDY OR SANDY-SKELETAL particle size in the control section class,Predicted probability in percent for: ASHY OVER SANDY OR SANDY-SKELETAL,ASHY OVER SANDY OR SANDY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.PUMICEOUS_100m.tif,USA48SoilGrids100m,Predicted ASHY-PUMICEOUS particle size in the control section class,Predicted probability in percent for: ASHY-PUMICEOUS,ASHY-PUMICEOUS,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted ASHY-SKELETAL particle size in the control section class,Predicted probability in percent for: ASHY-SKELETAL,ASHY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.SKELETAL.OVER.FRAGMENTAL.OR.CINDERY_100m.tif,USA48SoilGrids100m,Predicted ASHY-SKELETAL OVER FRAGMENTAL OR CINDERY particle size in the control section class,Predicted probability in percent for: ASHY-SKELETAL OVER FRAGMENTAL OR CINDERY,ASHY-SKELETAL OVER FRAGMENTAL OR CINDERY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.SKELETAL.OVER.LOAMY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted ASHY-SKELETAL OVER LOAMY-SKELETAL particle size in the control section class,Predicted probability in percent for: ASHY-SKELETAL OVER LOAMY-SKELETAL,ASHY-SKELETAL OVER LOAMY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_ASHY.SKELETAL.OVER.SANDY.OR.SANDY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted ASHY-SKELETAL OVER SANDY OR SANDY-SKELETAL particle size in the control section class,Predicted probability in percent for: ASHY-SKELETAL OVER SANDY OR SANDY-SKELETAL,ASHY-SKELETAL OVER SANDY OR SANDY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_CINDERY_100m.tif,USA48SoilGrids100m,Predicted CINDERY particle size in the control section class,Predicted probability in percent for: CINDERY,CINDERY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_CLAYEY_100m.tif,USA48SoilGrids100m,Predicted CLAYEY particle size in the control section class,Predicted probability in percent for: CLAYEY,CLAYEY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_CLAYEY.OVER.FINE.SILTY_100m.tif,USA48SoilGrids100m,Predicted CLAYEY OVER FINE-SILTY particle size in the control section class,Predicted probability in percent for: CLAYEY OVER FINE-SILTY,CLAYEY OVER FINE-SILTY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_CLAYEY.OVER.LOAMY_100m.tif,USA48SoilGrids100m,Predicted CLAYEY OVER LOAMY particle size in the control section class,Predicted probability in percent for: CLAYEY OVER LOAMY,CLAYEY OVER LOAMY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_CLAYEY.OVER.LOAMY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted CLAYEY OVER LOAMY-SKELETAL particle size in the control section class,Predicted probability in percent for: CLAYEY OVER LOAMY-SKELETAL,CLAYEY OVER LOAMY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_CLAYEY.OVER.SANDY.OR.SANDY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted CLAYEY OVER SANDY OR SANDY-SKELETAL particle size in the control section class,Predicted probability in percent for: CLAYEY OVER SANDY OR SANDY-SKELETAL,CLAYEY OVER SANDY OR SANDY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_CLAYEY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted CLAYEY-SKELETAL particle size in the control section class,Predicted probability in percent for: CLAYEY-SKELETAL,CLAYEY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_CLAYEY.SKELETAL.OVER.SANDY.OR.SANDY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted CLAYEY-SKELETAL OVER SANDY OR SANDY-SKELETAL particle size in the control section class,Predicted probability in percent for: CLAYEY-SKELETAL OVER SANDY OR SANDY-SKELETAL,CLAYEY-SKELETAL OVER SANDY OR SANDY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_COARSE.GYPSEOUS_100m.tif,USA48SoilGrids100m,Predicted COARSE-GYPSEOUS particle size in the control section class,Predicted probability in percent for: COARSE-GYPSEOUS,COARSE-GYPSEOUS,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_COARSE.LOAMY_100m.tif,USA48SoilGrids100m,Predicted COARSE-LOAMY particle size in the control section class,Predicted probability in percent for: COARSE-LOAMY,COARSE-LOAMY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_COARSE.LOAMY.OVER.CLAYEY_100m.tif,USA48SoilGrids100m,Predicted COARSE-LOAMY OVER CLAYEY particle size in the control section class,Predicted probability in percent for: COARSE-LOAMY OVER CLAYEY,COARSE-LOAMY OVER CLAYEY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_COARSE.LOAMY.OVER.FRAGMENTAL_100m.tif,USA48SoilGrids100m,Predicted COARSE-LOAMY OVER FRAGMENTAL particle size in the control section class,Predicted probability in percent for: COARSE-LOAMY OVER FRAGMENTAL,COARSE-LOAMY OVER FRAGMENTAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_COARSE.LOAMY.OVER.SANDY.OR.SANDY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted COARSE-LOAMY OVER SANDY OR SANDY-SKELETAL particle size in the control section class,Predicted probability in percent for: COARSE-LOAMY OVER SANDY OR SANDY-SKELETAL,COARSE-LOAMY OVER SANDY OR SANDY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_COARSE.SILTY_100m.tif,USA48SoilGrids100m,Predicted COARSE-SILTY particle size in the control section class,Predicted probability in percent for: COARSE-SILTY,COARSE-SILTY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_COARSE.SILTY.OVER.CLAYEY_100m.tif,USA48SoilGrids100m,Predicted COARSE-SILTY OVER CLAYEY particle size in the control section class,Predicted probability in percent for: COARSE-SILTY OVER CLAYEY,COARSE-SILTY OVER CLAYEY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_COARSE.SILTY.OVER.SANDY.OR.SANDY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted COARSE-SILTY OVER SANDY OR SANDY-SKELETAL particle size in the control section class,Predicted probability in percent for: COARSE-SILTY OVER SANDY OR SANDY-SKELETAL,COARSE-SILTY OVER SANDY OR SANDY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_FINE_100m.tif,USA48SoilGrids100m,Predicted FINE particle size in the control section class,Predicted probability in percent for: FINE,FINE,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_FINE.GYPSEOUS_100m.tif,USA48SoilGrids100m,Predicted FINE-GYPSEOUS particle size in the control section class,Predicted probability in percent for: FINE-GYPSEOUS,FINE-GYPSEOUS,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_FINE.LOAMY_100m.tif,USA48SoilGrids100m,Predicted FINE-LOAMY particle size in the control section class,Predicted probability in percent for: FINE-LOAMY,FINE-LOAMY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_FINE.LOAMY.OVER.CLAYEY_100m.tif,USA48SoilGrids100m,Predicted FINE-LOAMY OVER CLAYEY particle size in the control section class,Predicted probability in percent for: FINE-LOAMY OVER CLAYEY,FINE-LOAMY OVER CLAYEY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_FINE.LOAMY.OVER.FRAGMENTAL_100m.tif,USA48SoilGrids100m,Predicted FINE-LOAMY OVER FRAGMENTAL particle size in the control section class,Predicted probability in percent for: FINE-LOAMY OVER FRAGMENTAL,FINE-LOAMY OVER FRAGMENTAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_FINE.LOAMY.OVER.SANDY.OR.SANDY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted FINE-LOAMY OVER SANDY OR SANDY-SKELETAL particle size in the control section class,Predicted probability in percent for: FINE-LOAMY OVER SANDY OR SANDY-SKELETAL,FINE-LOAMY OVER SANDY OR SANDY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_FINE.SILTY_100m.tif,USA48SoilGrids100m,Predicted FINE-SILTY particle size in the control section class,Predicted probability in percent for: FINE-SILTY,FINE-SILTY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_FINE.SILTY.OVER.CLAYEY_100m.tif,USA48SoilGrids100m,Predicted FINE-SILTY OVER CLAYEY particle size in the control section class,Predicted probability in percent for: FINE-SILTY OVER CLAYEY,FINE-SILTY OVER CLAYEY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_FINE.SILTY.OVER.SANDY.OR.SANDY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted FINE-SILTY OVER SANDY OR SANDY-SKELETAL particle size in the control section class,Predicted probability in percent for: FINE-SILTY OVER SANDY OR SANDY-SKELETAL,FINE-SILTY OVER SANDY OR SANDY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_FRAGMENTAL_100m.tif,USA48SoilGrids100m,Predicted FRAGMENTAL particle size in the control section class,Predicted probability in percent for: FRAGMENTAL,FRAGMENTAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_HYDROUS.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted HYDROUS-SKELETAL particle size in the control section class,Predicted probability in percent for: HYDROUS-SKELETAL,HYDROUS-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_LITHIC.ASHY_100m.tif,USA48SoilGrids100m,Predicted LITHIC ASHY particle size in the control section class,Predicted probability in percent for: LITHIC ASHY,LITHIC ASHY,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_LITHIC.ASHY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted LITHIC ASHY-SKELETAL particle size in the control section class,Predicted probability in percent for: LITHIC ASHY-SKELETAL,LITHIC ASHY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
PSCS_LITHIC.CLAYEY.OVER.LOAMY.SKELETAL_100m.tif,USA48SoilGrids100m,Predicted LITHIC CLAYEY OVER LOAMY-SKELETAL particle size in the control section class,Predicted probability in percent for: LITHIC CLAYEY OVER LOAMY-SKELETAL,LITHIC CLAYEY OVER LOAMY-SKELETAL,texture class,PSCS,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
